"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"08/12/2023","AQS","130890003","1","18.9","ppb","17","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"08/13/2023","AQS","130890003","1","18.7","ppb","17","NR-285","21","88.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"08/14/2023","AQS","130890003","1","18.8","ppb","17","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"08/15/2023","AQS","130890003","1","23.3","ppb","22","NR-285","23","96.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"08/16/2023","AQS","130890003","1","32.1","ppb","30","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"08/17/2023","AQS","130890003","1","30.4","ppb","28","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"08/18/2023","AQS","130890003","1","32.1","ppb","30","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"08/19/2023","AQS","130890003","1","23.8","ppb","22","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"08/20/2023","AQS","130890003","1","24.6","ppb","23","NR-285","22","92.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"08/21/2023","AQS","130890003","1","47.8","ppb","44","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"08/22/2023","AQS","130890003","1","34.2","ppb","32","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"08/23/2023","AQS","130890003","1","27.4","ppb","25","NR-285","19","79.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"08/25/2023","AQS","130890003","1","41.9","ppb","39","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"08/26/2023","AQS","130890003","1","21.7","ppb","20","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"08/27/2023","AQS","130890003","1","27.7","ppb","25","NR-285","22","92.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"08/28/2023","AQS","130890003","1","24.5","ppb","23","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"08/29/2023","AQS","130890003","1","17.5","ppb","16","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"08/30/2023","AQS","130890003","1","24.7","ppb","23","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"08/31/2023","AQS","130890003","1","33.2","ppb","31","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"09/01/2023","AQS","130890003","1","28.1","ppb","26","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"09/02/2023","AQS","130890003","1","26.1","ppb","25","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"09/03/2023","AQS","130890003","1","20.9","ppb","19","NR-285","22","92.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"09/04/2023","AQS","130890003","1","34.6","ppb","32","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"09/05/2023","AQS","130890003","1","48","ppb","45","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"09/06/2023","AQS","130890003","1","35","ppb","33","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"09/07/2023","AQS","130890003","1","37.7","ppb","35","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"09/08/2023","AQS","130890003","1","43.1","ppb","41","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"09/09/2023","AQS","130890003","1","25.5","ppb","24","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"09/10/2023","AQS","130890003","1","22.3","ppb","21","NR-285","22","92.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"09/11/2023","AQS","130890003","1","19.9","ppb","18","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"09/12/2023","AQS","130890003","1","33.4","ppb","31","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"09/13/2023","AQS","130890003","1","34","ppb","32","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"09/14/2023","AQS","130890003","1","29.3","ppb","27","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"09/15/2023","AQS","130890003","1","26.4","ppb","25","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"09/16/2023","AQS","130890003","1","20.2","ppb","19","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"09/17/2023","AQS","130890003","1","29.8","ppb","27","NR-285","22","92.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"09/18/2023","AQS","130890003","1","41.5","ppb","39","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"09/19/2023","AQS","130890003","1","34.7","ppb","32","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"09/20/2023","AQS","130890003","1","39.3","ppb","37","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"09/21/2023","AQS","130890003","1","39.9","ppb","37","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"09/22/2023","AQS","130890003","1","31.8","ppb","29","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"09/23/2023","AQS","130890003","1","29.5","ppb","27","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"09/24/2023","AQS","130890003","1","28.8","ppb","26","NR-285","22","92.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"09/25/2023","AQS","130890003","1","39.2","ppb","37","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"09/26/2023","AQS","130890003","1","36.9","ppb","34","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"09/27/2023","AQS","130890003","1","27.3","ppb","25","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"09/28/2023","AQS","130890003","1","28.7","ppb","26","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"09/29/2023","AQS","130890003","1","40.1","ppb","38","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"09/30/2023","AQS","130890003","1","20.9","ppb","19","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"10/01/2023","AQS","130890003","1","30.9","ppb","28","NR-285","22","92.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"10/02/2023","AQS","130890003","1","30.7","ppb","28","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"10/03/2023","AQS","130890003","1","26.9","ppb","25","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"10/04/2023","AQS","130890003","1","23.5","ppb","22","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"10/05/2023","AQS","130890003","1","34.2","ppb","32","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"10/06/2023","AQS","130890003","1","30.5","ppb","28","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"10/07/2023","AQS","130890003","1","13.7","ppb","12","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"10/08/2023","AQS","130890003","1","18","ppb","17","NR-285","22","92.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"10/09/2023","AQS","130890003","1","30.4","ppb","28","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"10/10/2023","AQS","130890003","1","26.6","ppb","25","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"10/11/2023","AQS","130890003","1","37.7","ppb","35","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"10/12/2023","AQS","130890003","1","29.7","ppb","27","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"10/13/2023","AQS","130890003","1","29.8","ppb","27","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"10/14/2023","AQS","130890003","1","16.3","ppb","15","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"10/15/2023","AQS","130890003","1","10.9","ppb","9","NR-285","22","92.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"10/16/2023","AQS","130890003","1","17.3","ppb","16","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"10/17/2023","AQS","130890003","1","26.2","ppb","25","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"10/18/2023","AQS","130890003","1","27","ppb","25","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"10/19/2023","AQS","130890003","1","20.4","ppb","19","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"10/20/2023","AQS","130890003","1","25.3","ppb","24","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"10/21/2023","AQS","130890003","1","32.6","ppb","30","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"10/22/2023","AQS","130890003","1","32.3","ppb","30","NR-285","22","92.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"10/23/2023","AQS","130890003","1","21.2","ppb","20","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"10/24/2023","AQS","130890003","1","23.5","ppb","22","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"10/25/2023","AQS","130890003","1","25","ppb","24","NR-285","23","96.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"10/26/2023","AQS","130890003","1","20.2","ppb","19","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"10/27/2023","AQS","130890003","1","22.9","ppb","21","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"10/28/2023","AQS","130890003","1","26","ppb","25","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"10/29/2023","AQS","130890003","1","22.3","ppb","21","NR-285","22","92.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"10/30/2023","AQS","130890003","1","16.1","ppb","15","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"10/31/2023","AQS","130890003","1","19.8","ppb","18","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"11/01/2023","AQS","130890003","1","28.8","ppb","26","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"11/02/2023","AQS","130890003","1","26.5","ppb","25","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"11/03/2023","AQS","130890003","1","40.7","ppb","38","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"11/04/2023","AQS","130890003","1","38.5","ppb","36","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"11/05/2023","AQS","130890003","1","34.6","ppb","32","NR-285","22","92.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"11/06/2023","AQS","130890003","1","44.3","ppb","42","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"11/07/2023","AQS","130890003","1","47.8","ppb","44","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"11/08/2023","AQS","130890003","1","34","ppb","32","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"11/09/2023","AQS","130890003","1","33.4","ppb","31","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"11/10/2023","AQS","130890003","1","24.2","ppb","23","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"11/11/2023","AQS","130890003","1","17.5","ppb","16","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"11/12/2023","AQS","130890003","1","23.1","ppb","22","NR-285","22","92.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"11/13/2023","AQS","130890003","1","33.2","ppb","31","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"11/14/2023","AQS","130890003","1","37.2","ppb","35","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"11/15/2023","AQS","130890003","1","32.8","ppb","30","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"11/16/2023","AQS","130890003","1","34.6","ppb","32","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"11/17/2023","AQS","130890003","1","28.7","ppb","26","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"11/18/2023","AQS","130890003","1","22.7","ppb","21","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"11/19/2023","AQS","130890003","1","30.1","ppb","28","NR-285","22","92.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"11/20/2023","AQS","130890003","1","27.8","ppb","25","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"11/21/2023","AQS","130890003","1","19.3","ppb","18","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"11/22/2023","AQS","130890003","1","18.5","ppb","17","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"11/23/2023","AQS","130890003","1","15.7","ppb","14","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"11/24/2023","AQS","130890003","1","28.5","ppb","26","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"11/25/2023","AQS","130890003","1","15.3","ppb","14","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"11/26/2023","AQS","130890003","1","16.2","ppb","15","NR-285","22","92.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"11/27/2023","AQS","130890003","1","17.1","ppb","16","NR-285","18","75.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"11/28/2023","AQS","130890003","1","36","ppb","34","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"11/29/2023","AQS","130890003","1","32.3","ppb","30","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"11/30/2023","AQS","130890003","1","36.8","ppb","34","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"12/01/2023","AQS","130890003","1","33.7","ppb","31","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"12/02/2023","AQS","130890003","1","18.1","ppb","17","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"12/03/2023","AQS","130890003","1","27.3","ppb","25","NR-285","22","92.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"12/04/2023","AQS","130890003","1","30.3","ppb","28","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"12/05/2023","AQS","130890003","1","30.8","ppb","28","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
"12/06/2023","AQS","130890003","1","25","ppb","24","NR-285","24","100.0000","42602","Nitrogen dioxide (NO2)","074","12060","Atlanta-Sandy Springs-Roswell, GA","13","Georgia","089","DeKalb","33.6986428432527","-84.2726136336632"
